,agency_cd,site_no,dateTime,X_00060_00000,X_00060_00000_cd,X_00065_00000,X_00065_00000_cd,tz_cd
192789,USGS,2052090,5/28/2018 12:15,482,A,5.56,A,UTC
192790,USGS,2052090,5/28/2018 12:30,481,A,5.55,A,UTC
192791,USGS,2052090,5/28/2018 12:45,479,A,5.54,A,UTC
192792,USGS,2052090,5/28/2018 13:00,479,A,5.54,A,UTC
192793,USGS,2052090,5/28/2018 13:15,478,A,5.53,A,UTC
192794,USGS,2052090,5/28/2018 13:30,478,A,5.53,A,UTC
192795,USGS,2052090,5/28/2018 13:45,476,A,5.52,A,UTC
192796,USGS,2052090,5/28/2018 14:00,476,A,5.52,A,UTC
192797,USGS,2052090,5/28/2018 14:15,475,A,5.51,A,UTC
192798,USGS,2052090,5/28/2018 14:30,475,A,5.51,A,UTC
192799,USGS,2052090,5/28/2018 14:45,473,A,5.5,A,UTC
192800,USGS,2052090,5/28/2018 15:00,473,A,5.5,A,UTC
192801,USGS,2052090,5/28/2018 15:15,472,A,5.49,A,UTC
192802,USGS,2052090,5/28/2018 15:30,472,A,5.49,A,UTC
192803,USGS,2052090,5/28/2018 15:45,472,A,5.49,A,UTC
192804,USGS,2052090,5/28/2018 16:00,472,A,5.49,A,UTC
192805,USGS,2052090,5/28/2018 16:15,472,A,5.49,A,UTC
192806,USGS,2052090,5/28/2018 16:30,471,A,5.48,A,UTC
192807,USGS,2052090,5/28/2018 16:45,471,A,5.48,A,UTC
192808,USGS,2052090,5/28/2018 17:00,471,A,5.48,A,UTC
192809,USGS,2052090,5/28/2018 17:15,471,A,5.48,A,UTC
192810,USGS,2052090,5/28/2018 17:30,471,A,5.48,A,UTC
192811,USGS,2052090,5/28/2018 17:45,471,A,5.48,A,UTC
192812,USGS,2052090,5/28/2018 18:00,472,A,5.49,A,UTC
192813,USGS,2052090,5/28/2018 18:15,472,A,5.49,A,UTC
192814,USGS,2052090,5/28/2018 18:30,472,A,5.49,A,UTC
192815,USGS,2052090,5/28/2018 18:45,473,A,5.5,A,UTC
192816,USGS,2052090,5/28/2018 19:00,473,A,5.5,A,UTC
192817,USGS,2052090,5/28/2018 19:15,473,A,5.5,A,UTC
192818,USGS,2052090,5/28/2018 19:30,475,A,5.51,A,UTC
192819,USGS,2052090,5/28/2018 19:45,476,A,5.52,A,UTC
192820,USGS,2052090,5/28/2018 20:00,476,A,5.52,A,UTC
192821,USGS,2052090,5/28/2018 20:15,478,A,5.53,A,UTC
192822,USGS,2052090,5/28/2018 20:30,479,A,5.54,A,UTC
192823,USGS,2052090,5/28/2018 20:45,481,A,5.55,A,UTC
192824,USGS,2052090,5/28/2018 21:00,482,A,5.56,A,UTC
192825,USGS,2052090,5/28/2018 21:15,483,A,5.57,A,UTC
192826,USGS,2052090,5/28/2018 21:30,485,A,5.58,A,UTC
192827,USGS,2052090,5/28/2018 21:45,486,A,5.59,A,UTC
192828,USGS,2052090,5/28/2018 22:00,488,A,5.6,A,UTC
192829,USGS,2052090,5/28/2018 22:15,489,A,5.61,A,UTC
192830,USGS,2052090,5/28/2018 22:30,491,A,5.62,A,UTC
192831,USGS,2052090,5/28/2018 22:45,492,A,5.63,A,UTC
192832,USGS,2052090,5/28/2018 23:00,493,A,5.64,A,UTC
192833,USGS,2052090,5/28/2018 23:15,495,A,5.65,A,UTC
192834,USGS,2052090,5/28/2018 23:30,496,A,5.66,A,UTC
192835,USGS,2052090,5/28/2018 23:45,499,A,5.68,A,UTC
192836,USGS,2052090,5/29/2018 0:00,501,A,5.69,A,UTC
192837,USGS,2052090,5/29/2018 0:15,502,A,5.7,A,UTC
192838,USGS,2052090,5/29/2018 0:30,504,A,5.71,A,UTC
192839,USGS,2052090,5/29/2018 0:45,505,A,5.72,A,UTC
192840,USGS,2052090,5/29/2018 1:00,506,A,5.73,A,UTC
192841,USGS,2052090,5/29/2018 1:15,509,A,5.75,A,UTC
192842,USGS,2052090,5/29/2018 1:30,511,A,5.76,A,UTC
192843,USGS,2052090,5/29/2018 1:45,512,A,5.77,A,UTC
192844,USGS,2052090,5/29/2018 2:00,514,A,5.78,A,UTC
192845,USGS,2052090,5/29/2018 2:15,517,A,5.8,A,UTC
192846,USGS,2052090,5/29/2018 2:30,518,A,5.81,A,UTC
192847,USGS,2052090,5/29/2018 2:45,520,A,5.82,A,UTC
192848,USGS,2052090,5/29/2018 3:00,521,A,5.83,A,UTC
192849,USGS,2052090,5/29/2018 3:15,523,A,5.84,A,UTC
192850,USGS,2052090,5/29/2018 3:30,524,A,5.85,A,UTC
192851,USGS,2052090,5/29/2018 3:45,526,A,5.86,A,UTC
192852,USGS,2052090,5/29/2018 4:00,528,A,5.88,A,UTC
192853,USGS,2052090,5/29/2018 4:15,530,A,5.89,A,UTC
192854,USGS,2052090,5/29/2018 4:30,531,A,5.9,A,UTC
192855,USGS,2052090,5/29/2018 4:45,533,A,5.91,A,UTC
192856,USGS,2052090,5/29/2018 5:00,534,A,5.92,A,UTC
192857,USGS,2052090,5/29/2018 5:15,536,A,5.93,A,UTC
192858,USGS,2052090,5/29/2018 5:30,536,A,5.93,A,UTC
192859,USGS,2052090,5/29/2018 5:45,537,A,5.94,A,UTC
192860,USGS,2052090,5/29/2018 6:00,539,A,5.95,A,UTC
192861,USGS,2052090,5/29/2018 6:15,540,A,5.96,A,UTC
192862,USGS,2052090,5/29/2018 6:30,542,A,5.97,A,UTC
192863,USGS,2052090,5/29/2018 6:45,542,A,5.97,A,UTC
192864,USGS,2052090,5/29/2018 7:00,543,A,5.98,A,UTC
192865,USGS,2052090,5/29/2018 7:15,545,A,5.99,A,UTC
192866,USGS,2052090,5/29/2018 7:30,545,A,5.99,A,UTC
192867,USGS,2052090,5/29/2018 7:45,546,A,6,A,UTC
192868,USGS,2052090,5/29/2018 8:00,546,A,6,A,UTC
192869,USGS,2052090,5/29/2018 8:15,548,A,6.01,A,UTC
192870,USGS,2052090,5/29/2018 8:30,548,A,6.01,A,UTC
192871,USGS,2052090,5/29/2018 8:45,549,A,6.02,A,UTC
192872,USGS,2052090,5/29/2018 9:00,549,A,6.02,A,UTC
192873,USGS,2052090,5/29/2018 9:15,549,A,6.02,A,UTC
192874,USGS,2052090,5/29/2018 9:30,549,A,6.02,A,UTC
192875,USGS,2052090,5/29/2018 9:45,549,A,6.02,A,UTC
192876,USGS,2052090,5/29/2018 10:00,549,A,6.02,A,UTC
192877,USGS,2052090,5/29/2018 10:15,551,A,6.03,A,UTC
192878,USGS,2052090,5/29/2018 10:30,549,A,6.02,A,UTC
192879,USGS,2052090,5/29/2018 10:45,549,A,6.02,A,UTC
192880,USGS,2052090,5/29/2018 11:00,549,A,6.02,A,UTC
192881,USGS,2052090,5/29/2018 11:15,549,A,6.02,A,UTC
192882,USGS,2052090,5/29/2018 11:30,549,A,6.02,A,UTC
192883,USGS,2052090,5/29/2018 11:45,549,A,6.02,A,UTC
192884,USGS,2052090,5/29/2018 12:00,551,A,6.03,A,UTC
192885,USGS,2052090,5/29/2018 12:15,551,A,6.03,A,UTC
192886,USGS,2052090,5/29/2018 12:30,552,A,6.04,A,UTC
192887,USGS,2052090,5/29/2018 12:45,554,A,6.05,A,UTC
192888,USGS,2052090,5/29/2018 13:00,554,A,6.05,A,UTC
192889,USGS,2052090,5/29/2018 13:15,554,A,6.05,A,UTC
192890,USGS,2052090,5/29/2018 13:30,554,A,6.05,A,UTC
192891,USGS,2052090,5/29/2018 13:45,555,A,6.06,A,UTC
192892,USGS,2052090,5/29/2018 14:00,555,A,6.06,A,UTC
192893,USGS,2052090,5/29/2018 14:15,555,A,6.06,A,UTC
192894,USGS,2052090,5/29/2018 14:30,555,A,6.06,A,UTC
192895,USGS,2052090,5/29/2018 14:45,555,A,6.06,A,UTC
192896,USGS,2052090,5/29/2018 15:00,557,A,6.07,A,UTC
192897,USGS,2052090,5/29/2018 15:15,557,A,6.07,A,UTC
192898,USGS,2052090,5/29/2018 15:30,557,A,6.07,A,UTC
192899,USGS,2052090,5/29/2018 15:45,558,A,6.08,A,UTC
192900,USGS,2052090,5/29/2018 16:00,558,A,6.08,A,UTC
192901,USGS,2052090,5/29/2018 16:15,560,A,6.09,A,UTC
192902,USGS,2052090,5/29/2018 16:30,560,A,6.09,A,UTC
192903,USGS,2052090,5/29/2018 16:45,561,A,6.1,A,UTC
192904,USGS,2052090,5/29/2018 17:00,563,A,6.11,A,UTC
192905,USGS,2052090,5/29/2018 17:15,563,A,6.11,A,UTC
192906,USGS,2052090,5/29/2018 17:30,564,A,6.12,A,UTC
192907,USGS,2052090,5/29/2018 17:45,564,A,6.12,A,UTC
192908,USGS,2052090,5/29/2018 18:00,566,A,6.13,A,UTC
192909,USGS,2052090,5/29/2018 18:15,568,A,6.14,A,UTC
192910,USGS,2052090,5/29/2018 18:30,568,A,6.14,A,UTC
192911,USGS,2052090,5/29/2018 18:45,569,A,6.15,A,UTC
192912,USGS,2052090,5/29/2018 19:00,569,A,6.15,A,UTC
192913,USGS,2052090,5/29/2018 19:15,571,A,6.16,A,UTC
192914,USGS,2052090,5/29/2018 19:30,571,A,6.16,A,UTC
192915,USGS,2052090,5/29/2018 19:45,571,A,6.16,A,UTC
192916,USGS,2052090,5/29/2018 20:00,572,A,6.17,A,UTC
192917,USGS,2052090,5/29/2018 20:15,572,A,6.17,A,UTC
192918,USGS,2052090,5/29/2018 20:30,572,A,6.17,A,UTC
192919,USGS,2052090,5/29/2018 20:45,574,A,6.18,A,UTC
192920,USGS,2052090,5/29/2018 21:00,574,A,6.18,A,UTC
192921,USGS,2052090,5/29/2018 21:15,574,A,6.18,A,UTC
192922,USGS,2052090,5/29/2018 21:30,574,A,6.18,A,UTC
192923,USGS,2052090,5/29/2018 21:45,575,A,6.19,A,UTC
192924,USGS,2052090,5/29/2018 22:00,575,A,6.19,A,UTC
192925,USGS,2052090,5/29/2018 22:15,575,A,6.19,A,UTC
192926,USGS,2052090,5/29/2018 22:30,575,A,6.19,A,UTC
192927,USGS,2052090,5/29/2018 22:45,575,A,6.19,A,UTC
192928,USGS,2052090,5/29/2018 23:00,575,A,6.19,A,UTC
192929,USGS,2052090,5/29/2018 23:15,574,A,6.18,A,UTC
192930,USGS,2052090,5/29/2018 23:30,574,A,6.18,A,UTC
192931,USGS,2052090,5/29/2018 23:45,574,A,6.18,A,UTC
192932,USGS,2052090,5/30/2018 0:00,574,A,6.18,A,UTC
192933,USGS,2052090,5/30/2018 0:15,574,A,6.18,A,UTC
192934,USGS,2052090,5/30/2018 0:30,574,A,6.18,A,UTC
192935,USGS,2052090,5/30/2018 0:45,574,A,6.18,A,UTC
192936,USGS,2052090,5/30/2018 1:00,572,A,6.17,A,UTC
192937,USGS,2052090,5/30/2018 1:15,572,A,6.17,A,UTC
192938,USGS,2052090,5/30/2018 1:30,572,A,6.17,A,UTC
192939,USGS,2052090,5/30/2018 1:45,572,A,6.17,A,UTC
192940,USGS,2052090,5/30/2018 2:00,571,A,6.16,A,UTC
192941,USGS,2052090,5/30/2018 2:15,571,A,6.16,A,UTC
192942,USGS,2052090,5/30/2018 2:30,571,A,6.16,A,UTC
192943,USGS,2052090,5/30/2018 2:45,569,A,6.15,A,UTC
192944,USGS,2052090,5/30/2018 3:00,569,A,6.15,A,UTC
192945,USGS,2052090,5/30/2018 3:15,569,A,6.15,A,UTC
192946,USGS,2052090,5/30/2018 3:30,569,A,6.15,A,UTC
192947,USGS,2052090,5/30/2018 3:45,568,A,6.14,A,UTC
192948,USGS,2052090,5/30/2018 4:00,568,A,6.14,A,UTC
192949,USGS,2052090,5/30/2018 4:15,568,A,6.14,A,UTC
192950,USGS,2052090,5/30/2018 4:30,566,A,6.13,A,UTC
192951,USGS,2052090,5/30/2018 4:45,566,A,6.13,A,UTC
192952,USGS,2052090,5/30/2018 5:00,566,A,6.13,A,UTC
192953,USGS,2052090,5/30/2018 5:15,564,A,6.12,A,UTC
192954,USGS,2052090,5/30/2018 5:30,564,A,6.12,A,UTC
192955,USGS,2052090,5/30/2018 5:45,564,A,6.12,A,UTC
192956,USGS,2052090,5/30/2018 6:00,563,A,6.11,A,UTC
192957,USGS,2052090,5/30/2018 6:15,563,A,6.11,A,UTC
192958,USGS,2052090,5/30/2018 6:30,563,A,6.11,A,UTC
192959,USGS,2052090,5/30/2018 6:45,561,A,6.1,A,UTC
192960,USGS,2052090,5/30/2018 7:00,561,A,6.1,A,UTC
192961,USGS,2052090,5/30/2018 7:15,561,A,6.1,A,UTC
192962,USGS,2052090,5/30/2018 7:30,560,A,6.09,A,UTC
192963,USGS,2052090,5/30/2018 7:45,560,A,6.09,A,UTC
192964,USGS,2052090,5/30/2018 8:00,560,A,6.09,A,UTC
192965,USGS,2052090,5/30/2018 8:15,558,A,6.08,A,UTC
192966,USGS,2052090,5/30/2018 8:30,558,A,6.08,A,UTC
192967,USGS,2052090,5/30/2018 8:45,558,A,6.08,A,UTC
192968,USGS,2052090,5/30/2018 9:00,558,A,6.08,A,UTC
192969,USGS,2052090,5/30/2018 9:15,558,A,6.08,A,UTC
192970,USGS,2052090,5/30/2018 9:30,558,A,6.08,A,UTC
192971,USGS,2052090,5/30/2018 9:45,558,A,6.08,A,UTC
192972,USGS,2052090,5/30/2018 10:00,558,A,6.08,A,UTC
192973,USGS,2052090,5/30/2018 10:15,558,A,6.08,A,UTC
192974,USGS,2052090,5/30/2018 10:30,558,A,6.08,A,UTC
192975,USGS,2052090,5/30/2018 10:45,558,A,6.08,A,UTC
192976,USGS,2052090,5/30/2018 11:00,558,A,6.08,A,UTC
192977,USGS,2052090,5/30/2018 11:15,558,A,6.08,A,UTC
192978,USGS,2052090,5/30/2018 11:30,558,A,6.08,A,UTC
192979,USGS,2052090,5/30/2018 11:45,560,A,6.09,A,UTC
192980,USGS,2052090,5/30/2018 12:00,560,A,6.09,A,UTC
192981,USGS,2052090,5/30/2018 12:15,560,A,6.09,A,UTC
192982,USGS,2052090,5/30/2018 12:30,561,A,6.1,A,UTC
192983,USGS,2052090,5/30/2018 12:45,563,A,6.11,A,UTC
192984,USGS,2052090,5/30/2018 13:00,563,A,6.11,A,UTC
192985,USGS,2052090,5/30/2018 13:15,564,A,6.12,A,UTC
192986,USGS,2052090,5/30/2018 13:30,566,A,6.13,A,UTC
192987,USGS,2052090,5/30/2018 13:45,566,A,6.13,A,UTC
192988,USGS,2052090,5/30/2018 14:00,568,A,6.14,A,UTC
192989,USGS,2052090,5/30/2018 14:15,569,A,6.15,A,UTC
192990,USGS,2052090,5/30/2018 14:30,571,A,6.16,A,UTC
192991,USGS,2052090,5/30/2018 14:45,572,A,6.17,A,UTC
192992,USGS,2052090,5/30/2018 15:00,572,A,6.17,A,UTC
192993,USGS,2052090,5/30/2018 15:15,575,A,6.19,A,UTC
192994,USGS,2052090,5/30/2018 15:30,577,A,6.2,A,UTC
192995,USGS,2052090,5/30/2018 15:45,578,A,6.21,A,UTC
192996,USGS,2052090,5/30/2018 16:00,580,A,6.22,A,UTC
192997,USGS,2052090,5/30/2018 16:15,581,A,6.23,A,UTC
192998,USGS,2052090,5/30/2018 16:30,584,A,6.25,A,UTC
192999,USGS,2052090,5/30/2018 16:45,586,A,6.26,A,UTC
193000,USGS,2052090,5/30/2018 17:00,587,A,6.27,A,UTC
193001,USGS,2052090,5/30/2018 17:15,591,A,6.29,A,UTC
193002,USGS,2052090,5/30/2018 17:30,592,A,6.3,A,UTC
193003,USGS,2052090,5/30/2018 17:45,594,A,6.31,A,UTC
193004,USGS,2052090,5/30/2018 18:00,597,A,6.33,A,UTC
193005,USGS,2052090,5/30/2018 18:15,598,A,6.34,A,UTC
193006,USGS,2052090,5/30/2018 18:30,601,A,6.36,A,UTC
193007,USGS,2052090,5/30/2018 18:45,603,A,6.37,A,UTC
193008,USGS,2052090,5/30/2018 19:00,605,A,6.38,A,UTC
193009,USGS,2052090,5/30/2018 19:15,608,A,6.4,A,UTC
193010,USGS,2052090,5/30/2018 19:30,609,A,6.41,A,UTC
193011,USGS,2052090,5/30/2018 19:45,612,A,6.43,A,UTC
193012,USGS,2052090,5/30/2018 20:00,614,A,6.44,A,UTC
193013,USGS,2052090,5/30/2018 20:15,615,A,6.45,A,UTC
193014,USGS,2052090,5/30/2018 20:30,619,A,6.47,A,UTC
193015,USGS,2052090,5/30/2018 20:45,620,A,6.48,A,UTC
193016,USGS,2052090,5/30/2018 21:00,623,A,6.5,A,UTC
193017,USGS,2052090,5/30/2018 21:15,625,A,6.51,A,UTC
193018,USGS,2052090,5/30/2018 21:30,627,A,6.52,A,UTC
193019,USGS,2052090,5/30/2018 21:45,630,A,6.54,A,UTC
193020,USGS,2052090,5/30/2018 22:00,631,A,6.55,A,UTC
193021,USGS,2052090,5/30/2018 22:15,633,A,6.56,A,UTC
193022,USGS,2052090,5/30/2018 22:30,636,A,6.58,A,UTC
193023,USGS,2052090,5/30/2018 22:45,638,A,6.59,A,UTC
193024,USGS,2052090,5/30/2018 23:00,639,A,6.6,A,UTC
193025,USGS,2052090,5/30/2018 23:15,642,A,6.62,A,UTC
193026,USGS,2052090,5/30/2018 23:30,644,A,6.63,A,UTC
193027,USGS,2052090,5/30/2018 23:45,646,A,6.64,A,UTC
193028,USGS,2052090,5/31/2018 0:00,647,A,6.65,A,UTC
193029,USGS,2052090,5/31/2018 0:15,650,A,6.67,A,UTC
193030,USGS,2052090,5/31/2018 0:30,652,A,6.68,A,UTC
193031,USGS,2052090,5/31/2018 0:45,654,A,6.69,A,UTC
193032,USGS,2052090,5/31/2018 1:00,655,A,6.7,A,UTC
193033,USGS,2052090,5/31/2018 1:15,657,A,6.71,A,UTC
193034,USGS,2052090,5/31/2018 1:30,660,A,6.73,A,UTC
193035,USGS,2052090,5/31/2018 1:45,662,A,6.74,A,UTC
193036,USGS,2052090,5/31/2018 2:00,663,A,6.75,A,UTC
193037,USGS,2052090,5/31/2018 2:15,665,A,6.76,A,UTC
193038,USGS,2052090,5/31/2018 2:30,667,A,6.77,A,UTC
193039,USGS,2052090,5/31/2018 2:45,667,A,6.77,A,UTC
193040,USGS,2052090,5/31/2018 3:00,668,A,6.78,A,UTC
193041,USGS,2052090,5/31/2018 3:15,670,A,6.79,A,UTC
193042,USGS,2052090,5/31/2018 3:30,671,A,6.8,A,UTC
193043,USGS,2052090,5/31/2018 3:45,673,A,6.81,A,UTC
193044,USGS,2052090,5/31/2018 4:00,673,A,6.81,A,UTC
193045,USGS,2052090,5/31/2018 4:15,675,A,6.82,A,UTC
193046,USGS,2052090,5/31/2018 4:30,676,A,6.83,A,UTC
193047,USGS,2052090,5/31/2018 4:45,676,A,6.83,A,UTC
193048,USGS,2052090,5/31/2018 5:00,678,A,6.84,A,UTC
193049,USGS,2052090,5/31/2018 5:15,680,A,6.85,A,UTC
193050,USGS,2052090,5/31/2018 5:30,680,A,6.85,A,UTC
193051,USGS,2052090,5/31/2018 5:45,681,A,6.86,A,UTC
193052,USGS,2052090,5/31/2018 6:00,681,A,6.86,A,UTC
193053,USGS,2052090,5/31/2018 6:15,683,A,6.87,A,UTC
193054,USGS,2052090,5/31/2018 6:30,683,A,6.87,A,UTC
193055,USGS,2052090,5/31/2018 6:45,685,A,6.88,A,UTC
193056,USGS,2052090,5/31/2018 7:00,685,A,6.88,A,UTC
193057,USGS,2052090,5/31/2018 7:15,686,A,6.89,A,UTC
193058,USGS,2052090,5/31/2018 7:30,686,A,6.89,A,UTC
193059,USGS,2052090,5/31/2018 7:45,688,A,6.9,A,UTC
193060,USGS,2052090,5/31/2018 8:00,688,A,6.9,A,UTC
193061,USGS,2052090,5/31/2018 8:15,688,A,6.9,A,UTC
193062,USGS,2052090,5/31/2018 8:30,689,A,6.91,A,UTC
193063,USGS,2052090,5/31/2018 8:45,689,A,6.91,A,UTC
193064,USGS,2052090,5/31/2018 9:00,689,A,6.91,A,UTC
193065,USGS,2052090,5/31/2018 9:15,691,A,6.92,A,UTC
193066,USGS,2052090,5/31/2018 9:30,691,A,6.92,A,UTC
193067,USGS,2052090,5/31/2018 9:45,691,A,6.92,A,UTC
193068,USGS,2052090,5/31/2018 10:00,691,A,6.92,A,UTC
193069,USGS,2052090,5/31/2018 10:15,693,A,6.93,A,UTC
193070,USGS,2052090,5/31/2018 10:30,693,A,6.93,A,UTC
193071,USGS,2052090,5/31/2018 10:45,693,A,6.93,A,UTC
193072,USGS,2052090,5/31/2018 11:00,694,A,6.94,A,UTC
193073,USGS,2052090,5/31/2018 11:15,694,A,6.94,A,UTC
193074,USGS,2052090,5/31/2018 11:30,694,A,6.94,A,UTC
193075,USGS,2052090,5/31/2018 11:45,694,A,6.94,A,UTC
193076,USGS,2052090,5/31/2018 12:00,696,A,6.95,A,UTC
193077,USGS,2052090,5/31/2018 12:15,696,A,6.95,A,UTC
193078,USGS,2052090,5/31/2018 12:30,696,A,6.95,A,UTC
193079,USGS,2052090,5/31/2018 12:45,696,A,6.95,A,UTC
193080,USGS,2052090,5/31/2018 13:00,696,A,6.95,A,UTC
193081,USGS,2052090,5/31/2018 13:15,696,A,6.95,A,UTC
193082,USGS,2052090,5/31/2018 13:30,696,A,6.95,A,UTC
193083,USGS,2052090,5/31/2018 13:45,698,A,6.96,A,UTC
193084,USGS,2052090,5/31/2018 14:00,696,A,6.95,A,UTC
193085,USGS,2052090,5/31/2018 14:15,698,A,6.96,A,UTC
193086,USGS,2052090,5/31/2018 14:30,698,A,6.96,A,UTC
193087,USGS,2052090,5/31/2018 14:45,698,A,6.96,A,UTC
193088,USGS,2052090,5/31/2018 15:00,698,A,6.96,A,UTC
193089,USGS,2052090,5/31/2018 15:15,698,A,6.96,A,UTC
193090,USGS,2052090,5/31/2018 15:30,696,A,6.95,A,UTC
193091,USGS,2052090,5/31/2018 15:45,696,A,6.95,A,UTC
193092,USGS,2052090,5/31/2018 16:00,696,A,6.95,A,UTC
193093,USGS,2052090,5/31/2018 16:15,696,A,6.95,A,UTC
193094,USGS,2052090,5/31/2018 16:30,696,A,6.95,A,UTC
193095,USGS,2052090,5/31/2018 16:45,694,A,6.94,A,UTC
193096,USGS,2052090,5/31/2018 17:00,694,A,6.94,A,UTC
193097,USGS,2052090,5/31/2018 17:15,694,A,6.94,A,UTC
193098,USGS,2052090,5/31/2018 17:30,694,A,6.94,A,UTC
193099,USGS,2052090,5/31/2018 17:45,694,A,6.94,A,UTC
193100,USGS,2052090,5/31/2018 18:00,693,A,6.93,A,UTC
193101,USGS,2052090,5/31/2018 18:15,693,A,6.93,A,UTC
193102,USGS,2052090,5/31/2018 18:30,693,A,6.93,A,UTC
193103,USGS,2052090,5/31/2018 18:45,691,A,6.92,A,UTC
193104,USGS,2052090,5/31/2018 19:00,691,A,6.92,A,UTC
193105,USGS,2052090,5/31/2018 19:15,691,A,6.92,A,UTC
193106,USGS,2052090,5/31/2018 19:30,689,A,6.91,A,UTC
193107,USGS,2052090,5/31/2018 19:45,689,A,6.91,A,UTC
193108,USGS,2052090,5/31/2018 20:00,688,A,6.9,A,UTC
193109,USGS,2052090,5/31/2018 20:15,688,A,6.9,A,UTC
193110,USGS,2052090,5/31/2018 20:30,686,A,6.89,A,UTC
193111,USGS,2052090,5/31/2018 20:45,686,A,6.89,A,UTC
193112,USGS,2052090,5/31/2018 21:00,685,A,6.88,A,UTC
193113,USGS,2052090,5/31/2018 21:15,685,A,6.88,A,UTC
193114,USGS,2052090,5/31/2018 21:30,683,A,6.87,A,UTC
193115,USGS,2052090,5/31/2018 21:45,683,A,6.87,A,UTC
193116,USGS,2052090,5/31/2018 22:00,681,A,6.86,A,UTC
193117,USGS,2052090,5/31/2018 22:15,681,A,6.86,A,UTC
193118,USGS,2052090,5/31/2018 22:30,680,A,6.85,A,UTC
193119,USGS,2052090,5/31/2018 22:45,680,A,6.85,A,UTC
193120,USGS,2052090,5/31/2018 23:00,678,A,6.84,A,UTC
193121,USGS,2052090,5/31/2018 23:15,676,A,6.83,A,UTC
193122,USGS,2052090,5/31/2018 23:30,676,A,6.83,A,UTC
193123,USGS,2052090,5/31/2018 23:45,675,A,6.82,A,UTC
