ISO 8601 UTC,Timestamp (UTC-06:00),Value,Approval Level,Grade,Qualifiers
2011-05-18T23:00:00Z,5/18/2011 17:00,57.03,Approved,50,
2011-05-19T00:00:00Z,5/18/2011 18:00,57.03,Approved,50,
2011-05-19T01:00:00Z,5/18/2011 19:00,57.06,Approved,50,
2011-05-19T02:00:00Z,5/18/2011 20:00,57.03,Approved,50,
2011-05-19T03:00:00Z,5/18/2011 21:00,57.12,Approved,50,
2011-05-19T04:00:00Z,5/18/2011 22:00,57.02,Approved,50,
2011-05-19T05:00:00Z,5/18/2011 23:00,57.04,Approved,50,
2011-05-19T06:00:00Z,5/19/2011 0:00,57,Approved,50,
2011-05-19T07:00:00Z,5/19/2011 1:00,57.07,Approved,50,
2011-05-19T08:00:00Z,5/19/2011 2:00,56.99,Approved,50,
2011-05-19T09:00:00Z,5/19/2011 3:00,57.06,Approved,50,
2011-05-19T10:00:00Z,5/19/2011 4:00,57.08,Approved,50,
2011-05-19T11:00:00Z,5/19/2011 5:00,57.1,Approved,50,
2011-05-19T12:00:00Z,5/19/2011 6:00,57.06,Approved,50,
2011-05-19T13:00:00Z,5/19/2011 7:00,57.03,Approved,50,
2011-05-19T14:00:00Z,5/19/2011 8:00,57.04,Approved,50,
2011-05-19T15:00:00Z,5/19/2011 9:00,56.98,Approved,50,
2011-05-19T16:00:00Z,5/19/2011 10:00,56.94,Approved,50,
2011-05-19T17:00:00Z,5/19/2011 11:00,56.95,Approved,50,
2011-05-19T18:00:00Z,5/19/2011 12:00,56.96,Approved,50,
2011-05-19T19:00:00Z,5/19/2011 13:00,56.92,Approved,50,
2011-05-19T20:00:00Z,5/19/2011 14:00,56.9,Approved,50,
2011-05-19T21:00:00Z,5/19/2011 15:00,56.97,Approved,50,
2011-05-19T22:00:00Z,5/19/2011 16:00,57.03,Approved,50,
2011-05-19T23:00:00Z,5/19/2011 17:00,57.05,Approved,50,
2011-05-20T00:00:00Z,5/19/2011 18:00,57.01,Approved,50,
2011-05-20T01:00:00Z,5/19/2011 19:00,57,Approved,50,
2011-05-20T02:00:00Z,5/19/2011 20:00,57.03,Approved,50,
2011-05-20T03:00:00Z,5/19/2011 21:00,57.05,Approved,50,
2011-05-20T04:00:00Z,5/19/2011 22:00,57.03,Approved,50,
2011-05-20T05:00:00Z,5/19/2011 23:00,57.04,Approved,50,
2011-05-20T06:00:00Z,5/20/2011 0:00,56.94,Approved,50,
2011-05-20T07:00:00Z,5/20/2011 1:00,56.96,Approved,50,
2011-05-20T08:00:00Z,5/20/2011 2:00,57.02,Approved,50,
2011-05-20T09:00:00Z,5/20/2011 3:00,56.83,Approved,50,
2011-05-20T10:00:00Z,5/20/2011 4:00,56.97,Approved,50,
2011-05-20T11:00:00Z,5/20/2011 5:00,57.02,Approved,50,
2011-05-20T12:00:00Z,5/20/2011 6:00,56.85,Approved,50,
2011-05-20T13:00:00Z,5/20/2011 7:00,57.05,Approved,50,
2011-05-20T14:00:00Z,5/20/2011 8:00,56.92,Approved,50,
2011-05-20T15:00:00Z,5/20/2011 9:00,56.92,Approved,50,
2011-05-20T16:00:00Z,5/20/2011 10:00,56.86,Approved,50,
2011-05-20T17:00:00Z,5/20/2011 11:00,56.94,Approved,50,
2011-05-20T18:00:00Z,5/20/2011 12:00,56.89,Approved,50,
2011-05-20T19:00:00Z,5/20/2011 13:00,56.97,Approved,50,
2011-05-20T20:00:00Z,5/20/2011 14:00,56.81,Approved,50,
2011-05-20T21:00:00Z,5/20/2011 15:00,56.74,Approved,50,
2011-05-20T22:00:00Z,5/20/2011 16:00,56.84,Approved,50,
2011-05-20T23:00:00Z,5/20/2011 17:00,56.83,Approved,50,
2011-05-21T00:00:00Z,5/20/2011 18:00,56.85,Approved,50,
2011-05-21T01:00:00Z,5/20/2011 19:00,56.89,Approved,50,
2011-05-21T02:00:00Z,5/20/2011 20:00,56.86,Approved,50,
2011-05-21T03:00:00Z,5/20/2011 21:00,56.77,Approved,50,
2011-05-21T04:00:00Z,5/20/2011 22:00,56.86,Approved,50,
2011-05-21T05:00:00Z,5/20/2011 23:00,56.84,Approved,50,
2011-05-21T06:00:00Z,5/21/2011 0:00,56.88,Approved,50,
2011-05-21T07:00:00Z,5/21/2011 1:00,56.88,Approved,50,
2011-05-21T08:00:00Z,5/21/2011 2:00,56.8,Approved,50,
2011-05-21T09:00:00Z,5/21/2011 3:00,56.78,Approved,50,
2011-05-21T10:00:00Z,5/21/2011 4:00,56.9,Approved,50,
2011-05-21T11:00:00Z,5/21/2011 5:00,56.82,Approved,50,
2011-05-21T12:00:00Z,5/21/2011 6:00,56.76,Approved,50,
2011-05-21T13:00:00Z,5/21/2011 7:00,56.79,Approved,50,
2011-05-21T14:00:00Z,5/21/2011 8:00,56.97,Approved,50,
2011-05-21T15:00:00Z,5/21/2011 9:00,56.7,Approved,50,
2011-05-21T16:00:00Z,5/21/2011 10:00,56.78,Approved,50,
2011-05-21T17:00:00Z,5/21/2011 11:00,56.67,Approved,50,
2011-05-21T18:00:00Z,5/21/2011 12:00,56.62,Approved,50,
2011-05-21T19:00:00Z,5/21/2011 13:00,56.68,Approved,50,
2011-05-21T20:00:00Z,5/21/2011 14:00,56.75,Approved,50,
2011-05-21T21:00:00Z,5/21/2011 15:00,56.69,Approved,50,
2011-05-21T22:00:00Z,5/21/2011 16:00,56.82,Approved,50,
2011-05-21T23:00:00Z,5/21/2011 17:00,56.67,Approved,50,
2011-05-22T00:00:00Z,5/21/2011 18:00,56.86,Approved,50,
2011-05-22T01:00:00Z,5/21/2011 19:00,56.73,Approved,50,
2011-05-22T02:00:00Z,5/21/2011 20:00,56.79,Approved,50,
2011-05-22T03:00:00Z,5/21/2011 21:00,56.78,Approved,50,
2011-05-22T04:00:00Z,5/21/2011 22:00,56.59,Approved,50,
2011-05-22T05:00:00Z,5/21/2011 23:00,56.74,Approved,50,
2011-05-22T06:00:00Z,5/22/2011 0:00,56.7,Approved,50,
2011-05-22T07:00:00Z,5/22/2011 1:00,56.65,Approved,50,
2011-05-22T08:00:00Z,5/22/2011 2:00,56.69,Approved,50,
2011-05-22T09:00:00Z,5/22/2011 3:00,56.57,Approved,50,
2011-05-22T10:00:00Z,5/22/2011 4:00,56.69,Approved,50,
2011-05-22T11:00:00Z,5/22/2011 5:00,56.65,Approved,50,
2011-05-22T12:00:00Z,5/22/2011 6:00,56.61,Approved,50,
2011-05-22T13:00:00Z,5/22/2011 7:00,56.57,Approved,50,
2011-05-22T14:00:00Z,5/22/2011 8:00,56.57,Approved,50,
2011-05-22T15:00:00Z,5/22/2011 9:00,56.51,Approved,50,
2011-05-22T16:00:00Z,5/22/2011 10:00,56.54,Approved,50,
2011-05-22T17:00:00Z,5/22/2011 11:00,56.59,Approved,50,
2011-05-22T18:00:00Z,5/22/2011 12:00,56.56,Approved,50,
2011-05-22T19:00:00Z,5/22/2011 13:00,56.54,Approved,50,
2011-05-22T20:00:00Z,5/22/2011 14:00,56.54,Approved,50,
2011-05-22T21:00:00Z,5/22/2011 15:00,56.45,Approved,50,
2011-05-22T22:00:00Z,5/22/2011 16:00,56.48,Approved,50,
2011-05-22T23:00:00Z,5/22/2011 17:00,56.41,Approved,50,
2011-05-23T00:00:00Z,5/22/2011 18:00,56.44,Approved,50,
2011-05-23T01:00:00Z,5/22/2011 19:00,56.51,Approved,50,
2011-05-23T02:00:00Z,5/22/2011 20:00,56.44,Approved,50,
2011-05-23T03:00:00Z,5/22/2011 21:00,56.45,Approved,50,
2011-05-23T04:00:00Z,5/22/2011 22:00,56.54,Approved,50,
2011-05-23T05:00:00Z,5/22/2011 23:00,56.45,Approved,50,
2011-05-23T06:00:00Z,5/23/2011 0:00,56.45,Approved,50,
2011-05-23T07:00:00Z,5/23/2011 1:00,56.48,Approved,50,
2011-05-23T08:00:00Z,5/23/2011 2:00,56.41,Approved,50,
2011-05-23T09:00:00Z,5/23/2011 3:00,56.36,Approved,50,
2011-05-23T10:00:00Z,5/23/2011 4:00,56.28,Approved,50,
2011-05-23T11:00:00Z,5/23/2011 5:00,56.4,Approved,50,
2011-05-23T12:00:00Z,5/23/2011 6:00,56.32,Approved,50,
2011-05-23T13:00:00Z,5/23/2011 7:00,56.3,Approved,50,
2011-05-23T14:00:00Z,5/23/2011 8:00,56.29,Approved,50,
2011-05-23T15:00:00Z,5/23/2011 9:00,56.3,Approved,50,
2011-05-23T16:00:00Z,5/23/2011 10:00,56.28,Approved,50,
2011-05-23T17:00:00Z,5/23/2011 11:00,56.28,Approved,50,
2011-05-23T18:00:00Z,5/23/2011 12:00,56.1,Approved,50,
2011-05-23T19:00:00Z,5/23/2011 13:00,56.12,Approved,50,
2011-05-23T20:00:00Z,5/23/2011 14:00,56.23,Approved,50,
2011-05-23T21:00:00Z,5/23/2011 15:00,56.12,Approved,50,
2011-05-23T22:00:00Z,5/23/2011 16:00,56.19,Approved,50,
2011-05-23T23:00:00Z,5/23/2011 17:00,56.1,Approved,50,
2011-05-24T00:00:00Z,5/23/2011 18:00,56.09,Approved,50,
2011-05-24T01:00:00Z,5/23/2011 19:00,56.14,Approved,50,
2011-05-24T02:00:00Z,5/23/2011 20:00,56.16,Approved,50,
2011-05-24T03:00:00Z,5/23/2011 21:00,56.19,Approved,50,
2011-05-24T04:00:00Z,5/23/2011 22:00,56.15,Approved,50,
2011-05-24T05:00:00Z,5/23/2011 23:00,56.07,Approved,50,
2011-05-24T06:00:00Z,5/24/2011 0:00,56.08,Approved,50,
2011-05-24T07:00:00Z,5/24/2011 1:00,56.1,Approved,50,
2011-05-24T08:00:00Z,5/24/2011 2:00,56.12,Approved,50,
2011-05-24T09:00:00Z,5/24/2011 3:00,55.95,Approved,50,
2011-05-24T10:00:00Z,5/24/2011 4:00,56.08,Approved,50,
2011-05-24T11:00:00Z,5/24/2011 5:00,56.03,Approved,50,
2011-05-24T12:00:00Z,5/24/2011 6:00,55.93,Approved,50,
2011-05-24T13:00:00Z,5/24/2011 7:00,55.9,Approved,50,
2011-05-24T14:00:00Z,5/24/2011 8:00,55.94,Approved,50,
2011-05-24T15:00:00Z,5/24/2011 9:00,55.88,Approved,50,
2011-05-24T16:00:00Z,5/24/2011 10:00,55.89,Approved,50,
2011-05-24T17:00:00Z,5/24/2011 11:00,55.89,Approved,50,
2011-05-24T18:00:00Z,5/24/2011 12:00,55.86,Approved,50,
2011-05-24T19:00:00Z,5/24/2011 13:00,55.89,Approved,50,
2011-05-24T20:00:00Z,5/24/2011 14:00,55.81,Approved,50,
2011-05-24T21:00:00Z,5/24/2011 15:00,55.78,Approved,50,
2011-05-24T22:00:00Z,5/24/2011 16:00,55.77,Approved,50,
2011-05-24T23:00:00Z,5/24/2011 17:00,55.78,Approved,50,
2011-05-25T00:00:00Z,5/24/2011 18:00,55.7,Approved,50,
2011-05-25T01:00:00Z,5/24/2011 19:00,55.73,Approved,50,
2011-05-25T02:00:00Z,5/24/2011 20:00,55.71,Approved,50,
2011-05-25T03:00:00Z,5/24/2011 21:00,55.74,Approved,50,
2011-05-25T04:00:00Z,5/24/2011 22:00,55.77,Approved,50,
2011-05-25T05:00:00Z,5/24/2011 23:00,55.77,Approved,50,
2011-05-25T06:00:00Z,5/25/2011 0:00,55.67,Approved,50,
2011-05-25T07:00:00Z,5/25/2011 1:00,55.62,Approved,50,
2011-05-25T08:00:00Z,5/25/2011 2:00,55.71,Approved,50,
2011-05-25T09:00:00Z,5/25/2011 3:00,55.7,Approved,50,
2011-05-25T10:00:00Z,5/25/2011 4:00,55.71,Approved,50,
2011-05-25T11:00:00Z,5/25/2011 5:00,55.62,Approved,50,
2011-05-25T12:00:00Z,5/25/2011 6:00,55.6,Approved,50,
2011-05-25T13:00:00Z,5/25/2011 7:00,55.57,Approved,50,
2011-05-25T14:00:00Z,5/25/2011 8:00,55.47,Approved,50,
2011-05-25T15:00:00Z,5/25/2011 9:00,55.44,Approved,50,
2011-05-25T16:00:00Z,5/25/2011 10:00,55.39,Approved,50,
2011-05-25T17:00:00Z,5/25/2011 11:00,55.31,Approved,50,
2011-05-25T18:00:00Z,5/25/2011 12:00,55.36,Approved,50,
2011-05-25T19:00:00Z,5/25/2011 13:00,55.37,Approved,50,
2011-05-25T20:00:00Z,5/25/2011 14:00,55.45,Approved,50,
2011-05-25T21:00:00Z,5/25/2011 15:00,55.36,Approved,50,
2011-05-25T22:00:00Z,5/25/2011 16:00,55.38,Approved,50,
2011-05-25T23:00:00Z,5/25/2011 17:00,55.35,Approved,50,
2011-05-26T00:00:00Z,5/25/2011 18:00,55.28,Approved,50,
2011-05-26T01:00:00Z,5/25/2011 19:00,55.33,Approved,50,
2011-05-26T02:00:00Z,5/25/2011 20:00,55.28,Approved,50,
2011-05-26T03:00:00Z,5/25/2011 21:00,55.37,Approved,50,
2011-05-26T04:00:00Z,5/25/2011 22:00,55.28,Approved,50,
2011-05-26T05:00:00Z,5/25/2011 23:00,55.33,Approved,50,
2011-05-26T06:00:00Z,5/26/2011 0:00,55.32,Approved,50,
2011-05-26T07:00:00Z,5/26/2011 1:00,55.25,Approved,50,
2011-05-26T08:00:00Z,5/26/2011 2:00,55.26,Approved,50,
2011-05-26T09:00:00Z,5/26/2011 3:00,55.22,Approved,50,
2011-05-26T10:00:00Z,5/26/2011 4:00,55.27,Approved,50,
2011-05-26T11:00:00Z,5/26/2011 5:00,55.25,Approved,50,
2011-05-26T12:00:00Z,5/26/2011 6:00,55.17,Approved,50,
2011-05-26T13:00:00Z,5/26/2011 7:00,55.23,Approved,50,
2011-05-26T14:00:00Z,5/26/2011 8:00,55.16,Approved,50,
2011-05-26T15:00:00Z,5/26/2011 9:00,55.18,Approved,50,
2011-05-26T16:00:00Z,5/26/2011 10:00,55.14,Approved,50,
2011-05-26T17:00:00Z,5/26/2011 11:00,55.2,Approved,50,
2011-05-26T18:00:00Z,5/26/2011 12:00,55.13,Approved,50,
2011-05-26T19:00:00Z,5/26/2011 13:00,55.07,Approved,50,
2011-05-26T20:00:00Z,5/26/2011 14:00,54.94,Approved,50,
2011-05-26T21:00:00Z,5/26/2011 15:00,54.93,Approved,50,
2011-05-26T22:00:00Z,5/26/2011 16:00,55.07,Approved,50,
2011-05-26T23:00:00Z,5/26/2011 17:00,55.04,Approved,50,
2011-05-27T00:00:00Z,5/26/2011 18:00,54.97,Approved,50,
2011-05-27T01:00:00Z,5/26/2011 19:00,54.97,Approved,50,
2011-05-27T02:00:00Z,5/26/2011 20:00,55,Approved,50,
2011-05-27T03:00:00Z,5/26/2011 21:00,54.99,Approved,50,
2011-05-27T04:00:00Z,5/26/2011 22:00,55.03,Approved,50,
2011-05-27T05:00:00Z,5/26/2011 23:00,55.02,Approved,50,
2011-05-27T06:00:00Z,5/27/2011 0:00,55,Approved,50,
2011-05-27T07:00:00Z,5/27/2011 1:00,54.99,Approved,50,
2011-05-27T08:00:00Z,5/27/2011 2:00,54.97,Approved,50,
2011-05-27T09:00:00Z,5/27/2011 3:00,54.94,Approved,50,
2011-05-27T10:00:00Z,5/27/2011 4:00,54.88,Approved,50,
2011-05-27T11:00:00Z,5/27/2011 5:00,54.88,Approved,50,
2011-05-27T12:00:00Z,5/27/2011 6:00,54.84,Approved,50,
2011-05-27T13:00:00Z,5/27/2011 7:00,54.81,Approved,50,
2011-05-27T14:00:00Z,5/27/2011 8:00,54.72,Approved,50,
2011-05-27T15:00:00Z,5/27/2011 9:00,54.82,Approved,50,
2011-05-27T16:00:00Z,5/27/2011 10:00,54.78,Approved,50,
2011-05-27T17:00:00Z,5/27/2011 11:00,54.7,Approved,50,
2011-05-27T18:00:00Z,5/27/2011 12:00,54.76,Approved,50,
2011-05-27T19:00:00Z,5/27/2011 13:00,54.74,Approved,50,
2011-05-27T20:00:00Z,5/27/2011 14:00,54.64,Approved,50,
2011-05-27T21:00:00Z,5/27/2011 15:00,54.68,Approved,50,
2011-05-27T22:00:00Z,5/27/2011 16:00,54.65,Approved,50,
2011-05-27T23:00:00Z,5/27/2011 17:00,54.63,Approved,50,
2011-05-28T00:00:00Z,5/27/2011 18:00,54.52,Approved,50,
2011-05-28T01:00:00Z,5/27/2011 19:00,54.59,Approved,50,
2011-05-28T02:00:00Z,5/27/2011 20:00,54.46,Approved,50,
2011-05-28T03:00:00Z,5/27/2011 21:00,54.5,Approved,50,
2011-05-28T04:00:00Z,5/27/2011 22:00,54.56,Approved,50,
2011-05-28T05:00:00Z,5/27/2011 23:00,54.43,Approved,50,
2011-05-28T06:00:00Z,5/28/2011 0:00,54.42,Approved,50,
2011-05-28T07:00:00Z,5/28/2011 1:00,54.47,Approved,50,
2011-05-28T08:00:00Z,5/28/2011 2:00,54.49,Approved,50,
2011-05-28T09:00:00Z,5/28/2011 3:00,54.46,Approved,50,
2011-05-28T10:00:00Z,5/28/2011 4:00,54.45,Approved,50,
2011-05-28T11:00:00Z,5/28/2011 5:00,54.34,Approved,50,
2011-05-28T12:00:00Z,5/28/2011 6:00,54.4,Approved,50,
2011-05-28T13:00:00Z,5/28/2011 7:00,54.39,Approved,50,
2011-05-28T14:00:00Z,5/28/2011 8:00,54.37,Approved,50,
2011-05-28T15:00:00Z,5/28/2011 9:00,54.33,Approved,50,
2011-05-28T16:00:00Z,5/28/2011 10:00,54.25,Approved,50,
2011-05-28T17:00:00Z,5/28/2011 11:00,54.32,Approved,50,
2011-05-28T18:00:00Z,5/28/2011 12:00,54.24,Approved,50,
2011-05-28T19:00:00Z,5/28/2011 13:00,54.24,Approved,50,
2011-05-28T20:00:00Z,5/28/2011 14:00,54.23,Approved,50,
2011-05-28T21:00:00Z,5/28/2011 15:00,54.2,Approved,50,
2011-05-28T22:00:00Z,5/28/2011 16:00,54.2,Approved,50,
2011-05-28T23:00:00Z,5/28/2011 17:00,54.15,Approved,50,
2011-05-29T00:00:00Z,5/28/2011 18:00,54.12,Approved,50,
2011-05-29T01:00:00Z,5/28/2011 19:00,54.19,Approved,50,
2011-05-29T02:00:00Z,5/28/2011 20:00,54.08,Approved,50,
2011-05-29T03:00:00Z,5/28/2011 21:00,54.03,Approved,50,
2011-05-29T04:00:00Z,5/28/2011 22:00,53.99,Approved,50,
2011-05-29T05:00:00Z,5/28/2011 23:00,54.04,Approved,50,
2011-05-29T06:00:00Z,5/29/2011 0:00,54.03,Approved,50,
2011-05-29T07:00:00Z,5/29/2011 1:00,53.98,Approved,50,
2011-05-29T08:00:00Z,5/29/2011 2:00,53.97,Approved,50,
2011-05-29T09:00:00Z,5/29/2011 3:00,53.96,Approved,50,
2011-05-29T10:00:00Z,5/29/2011 4:00,53.96,Approved,50,
2011-05-29T11:00:00Z,5/29/2011 5:00,53.99,Approved,50,
2011-05-29T12:00:00Z,5/29/2011 6:00,53.94,Approved,50,
2011-05-29T13:00:00Z,5/29/2011 7:00,53.9,Approved,50,
2011-05-29T14:00:00Z,5/29/2011 8:00,53.78,Approved,50,
2011-05-29T15:00:00Z,5/29/2011 9:00,53.76,Approved,50,
2011-05-29T16:00:00Z,5/29/2011 10:00,53.74,Approved,50,
2011-05-29T17:00:00Z,5/29/2011 11:00,53.78,Approved,50,
2011-05-29T18:00:00Z,5/29/2011 12:00,53.77,Approved,50,
2011-05-29T19:00:00Z,5/29/2011 13:00,53.71,Approved,50,
2011-05-29T20:00:00Z,5/29/2011 14:00,53.62,Approved,50,
2011-05-29T21:00:00Z,5/29/2011 15:00,53.7,Approved,50,
2011-05-29T22:00:00Z,5/29/2011 16:00,53.7,Approved,50,
2011-05-29T23:00:00Z,5/29/2011 17:00,53.69,Approved,50,
2011-05-30T00:00:00Z,5/29/2011 18:00,53.65,Approved,50,
2011-05-30T01:00:00Z,5/29/2011 19:00,53.61,Approved,50,
2011-05-30T02:00:00Z,5/29/2011 20:00,53.65,Approved,50,
2011-05-30T03:00:00Z,5/29/2011 21:00,53.55,Approved,50,
2011-05-30T04:00:00Z,5/29/2011 22:00,53.56,Approved,50,
2011-05-30T05:00:00Z,5/29/2011 23:00,53.58,Approved,50,
2011-05-30T06:00:00Z,5/30/2011 0:00,53.59,Approved,50,
2011-05-30T07:00:00Z,5/30/2011 1:00,53.56,Approved,50,
2011-05-30T08:00:00Z,5/30/2011 2:00,53.54,Approved,50,
2011-05-30T09:00:00Z,5/30/2011 3:00,53.44,Approved,50,
2011-05-30T10:00:00Z,5/30/2011 4:00,53.47,Approved,50,
2011-05-30T11:00:00Z,5/30/2011 5:00,53.44,Approved,50,
2011-05-30T12:00:00Z,5/30/2011 6:00,53.31,Approved,50,
2011-05-30T13:00:00Z,5/30/2011 7:00,53.36,Approved,50,
2011-05-30T14:00:00Z,5/30/2011 8:00,53.37,Approved,50,
2011-05-30T15:00:00Z,5/30/2011 9:00,53.36,Approved,50,
2011-05-30T16:00:00Z,5/30/2011 10:00,53.33,Approved,50,
2011-05-30T17:00:00Z,5/30/2011 11:00,53.29,Approved,50,
2011-05-30T18:00:00Z,5/30/2011 12:00,53.22,Approved,50,
2011-05-30T19:00:00Z,5/30/2011 13:00,53.21,Approved,50,
2011-05-30T20:00:00Z,5/30/2011 14:00,53.15,Approved,50,
2011-05-30T21:00:00Z,5/30/2011 15:00,53.14,Approved,50,
2011-05-30T22:00:00Z,5/30/2011 16:00,53.12,Approved,50,
2011-05-30T23:00:00Z,5/30/2011 17:00,53.15,Approved,50,
2011-05-31T00:00:00Z,5/30/2011 18:00,53.09,Approved,50,
2011-05-31T01:00:00Z,5/30/2011 19:00,53.06,Approved,50,
2011-05-31T02:00:00Z,5/30/2011 20:00,53.12,Approved,50,
2011-05-31T03:00:00Z,5/30/2011 21:00,53.06,Approved,50,
2011-05-31T04:00:00Z,5/30/2011 22:00,53.05,Approved,50,
2011-05-31T05:00:00Z,5/30/2011 23:00,53.04,Approved,50,
2011-05-31T06:00:00Z,5/31/2011 0:00,52.99,Approved,50,
2011-05-31T07:00:00Z,5/31/2011 1:00,52.93,Approved,50,
2011-05-31T08:00:00Z,5/31/2011 2:00,52.94,Approved,50,
2011-05-31T09:00:00Z,5/31/2011 3:00,52.98,Approved,50,
2011-05-31T10:00:00Z,5/31/2011 4:00,52.94,Approved,50,
2011-05-31T11:00:00Z,5/31/2011 5:00,52.93,Approved,50,
2011-05-31T12:00:00Z,5/31/2011 6:00,52.93,Approved,50,
2011-05-31T13:00:00Z,5/31/2011 7:00,52.85,Approved,50,
2011-05-31T14:00:00Z,5/31/2011 8:00,52.87,Approved,50,
2011-05-31T15:00:00Z,5/31/2011 9:00,52.82,Approved,50,
2011-05-31T16:00:00Z,5/31/2011 10:00,52.7,Approved,50,
2011-05-31T17:00:00Z,5/31/2011 11:00,52.72,Approved,50,
2011-05-31T18:00:00Z,5/31/2011 12:00,52.72,Approved,50,
2011-05-31T19:00:00Z,5/31/2011 13:00,52.63,Approved,50,
2011-05-31T20:00:00Z,5/31/2011 14:00,52.61,Approved,50,
2011-05-31T21:00:00Z,5/31/2011 15:00,52.63,Approved,50,
2011-05-31T22:00:00Z,5/31/2011 16:00,52.64,Approved,50,
2011-05-31T23:00:00Z,5/31/2011 17:00,52.51,Approved,50,
2011-06-01T00:00:00Z,5/31/2011 18:00,52.55,Approved,50,
2011-06-01T01:00:00Z,5/31/2011 19:00,52.57,Approved,50,
2011-06-01T02:00:00Z,5/31/2011 20:00,52.44,Approved,50,
2011-06-01T03:00:00Z,5/31/2011 21:00,52.53,Approved,50,
2011-06-01T04:00:00Z,5/31/2011 22:00,52.49,Approved,50,
2011-06-01T05:00:00Z,5/31/2011 23:00,52.42,Approved,50,
2011-06-01T06:00:00Z,6/1/2011 0:00,52.46,Approved,50,
2011-06-01T07:00:00Z,6/1/2011 1:00,52.45,Approved,50,
2011-06-01T08:00:00Z,6/1/2011 2:00,52.4,Approved,50,
2011-06-01T09:00:00Z,6/1/2011 3:00,52.41,Approved,50,
2011-06-01T10:00:00Z,6/1/2011 4:00,52.37,Approved,50,
2011-06-01T11:00:00Z,6/1/2011 5:00,52.34,Approved,50,
2011-06-01T12:00:00Z,6/1/2011 6:00,52.28,Approved,50,
2011-06-01T13:00:00Z,6/1/2011 7:00,52.31,Approved,50,
2011-06-01T14:00:00Z,6/1/2011 8:00,52.27,Approved,50,
2011-06-01T15:00:00Z,6/1/2011 9:00,52.2,Approved,50,
2011-06-01T16:00:00Z,6/1/2011 10:00,52.13,Approved,50,
2011-06-01T17:00:00Z,6/1/2011 11:00,52.17,Approved,50,
2011-06-01T18:00:00Z,6/1/2011 12:00,52.15,Approved,50,
2011-06-01T19:00:00Z,6/1/2011 13:00,52.11,Approved,50,
2011-06-01T20:00:00Z,6/1/2011 14:00,52.08,Approved,50,
2011-06-01T21:00:00Z,6/1/2011 15:00,52.05,Approved,50,
2011-06-01T22:00:00Z,6/1/2011 16:00,52.04,Approved,50,
2011-06-01T23:00:00Z,6/1/2011 17:00,52.1,Approved,50,
2011-06-02T00:00:00Z,6/1/2011 18:00,52.06,Approved,50,
2011-06-02T01:00:00Z,6/1/2011 19:00,52.01,Approved,50,
2011-06-02T02:00:00Z,6/1/2011 20:00,51.99,Approved,50,
2011-06-02T03:00:00Z,6/1/2011 21:00,52.02,Approved,50,
2011-06-02T04:00:00Z,6/1/2011 22:00,52.04,Approved,50,
2011-06-02T05:00:00Z,6/1/2011 23:00,51.91,Approved,50,
2011-06-02T06:00:00Z,6/2/2011 0:00,51.86,Approved,50,
2011-06-02T07:00:00Z,6/2/2011 1:00,51.82,Approved,50,
2011-06-02T08:00:00Z,6/2/2011 2:00,51.81,Approved,50,
2011-06-02T09:00:00Z,6/2/2011 3:00,51.78,Approved,50,
2011-06-02T10:00:00Z,6/2/2011 4:00,51.75,Approved,50,
2011-06-02T11:00:00Z,6/2/2011 5:00,51.7,Approved,50,
2011-06-02T12:00:00Z,6/2/2011 6:00,51.78,Approved,50,
2011-06-02T13:00:00Z,6/2/2011 7:00,51.68,Approved,50,
2011-06-02T14:00:00Z,6/2/2011 8:00,51.66,Approved,50,
2011-06-02T15:00:00Z,6/2/2011 9:00,51.72,Approved,50,
2011-06-02T16:00:00Z,6/2/2011 10:00,51.57,Approved,50,
2011-06-02T17:00:00Z,6/2/2011 11:00,51.5,Approved,50,
2011-06-02T18:00:00Z,6/2/2011 12:00,51.52,Approved,50,
2011-06-02T19:00:00Z,6/2/2011 13:00,51.55,Approved,50,
2011-06-02T20:00:00Z,6/2/2011 14:00,51.54,Approved,50,
2011-06-02T21:00:00Z,6/2/2011 15:00,51.55,Approved,50,
2011-06-02T22:00:00Z,6/2/2011 16:00,51.51,Approved,50,
2011-06-02T23:00:00Z,6/2/2011 17:00,51.53,Approved,50,
2011-06-03T00:00:00Z,6/2/2011 18:00,51.41,Approved,50,
2011-06-03T01:00:00Z,6/2/2011 19:00,51.48,Approved,50,
2011-06-03T02:00:00Z,6/2/2011 20:00,51.4,Approved,50,
2011-06-03T03:00:00Z,6/2/2011 21:00,51.44,Approved,50,
2011-06-03T04:00:00Z,6/2/2011 22:00,51.32,Approved,50,
2011-06-03T05:00:00Z,6/2/2011 23:00,51.32,Approved,50,
2011-06-03T06:00:00Z,6/3/2011 0:00,51.26,Approved,50,
2011-06-03T07:00:00Z,6/3/2011 1:00,51.23,Approved,50,
2011-06-03T08:00:00Z,6/3/2011 2:00,51.26,Approved,50,
2011-06-03T09:00:00Z,6/3/2011 3:00,51.23,Approved,50,
2011-06-03T10:00:00Z,6/3/2011 4:00,51.21,Approved,50,
2011-06-03T11:00:00Z,6/3/2011 5:00,51.2,Approved,50,
2011-06-03T12:00:00Z,6/3/2011 6:00,51.15,Approved,50,
2011-06-03T13:00:00Z,6/3/2011 7:00,51.12,Approved,50,
2011-06-03T14:00:00Z,6/3/2011 8:00,51.15,Approved,50,
2011-06-03T15:00:00Z,6/3/2011 9:00,51.09,Approved,50,
