"","agency_cd","site_no","dateTime","X_00060_00000","X_00060_00000_cd","X_00065_00000","X_00065_00000_cd","tz_cd"
"29992","USGS","07289000",2011-06-27 17:00:00,872000,"A",,,"UTC"
"29993","USGS","07289000",2011-06-27 18:00:00,873000,"A",,,"UTC"
"29994","USGS","07289000",2011-06-27 19:00:00,871000,"A",,,"UTC"
"29995","USGS","07289000",2011-06-27 20:00:00,873000,"A",,,"UTC"
"29996","USGS","07289000",2011-06-27 21:00:00,873000,"A",,,"UTC"
"29997","USGS","07289000",2011-06-27 22:00:00,874000,"A",,,"UTC"
"29998","USGS","07289000",2011-06-27 23:00:00,876000,"A",,,"UTC"
"29999","USGS","07289000",2011-06-28 00:00:00,875000,"A",,,"UTC"
"30000","USGS","07289000",2011-06-28 01:00:00,877000,"A",,,"UTC"
"30001","USGS","07289000",2011-06-28 02:00:00,876000,"A",,,"UTC"
"30002","USGS","07289000",2011-06-28 03:00:00,879000,"A",,,"UTC"
"30003","USGS","07289000",2011-06-28 04:00:00,879000,"A",,,"UTC"
"30004","USGS","07289000",2011-06-28 05:00:00,879000,"A",,,"UTC"
"30005","USGS","07289000",2011-06-28 06:00:00,881000,"A",,,"UTC"
"30006","USGS","07289000",2011-06-28 07:00:00,878000,"A",,,"UTC"
"30007","USGS","07289000",2011-06-28 08:00:00,878000,"A",,,"UTC"
"30008","USGS","07289000",2011-06-28 09:00:00,878000,"A",,,"UTC"
"30009","USGS","07289000",2011-06-28 10:00:00,880000,"A",,,"UTC"
"30010","USGS","07289000",2011-06-28 11:00:00,877000,"A",,,"UTC"
"30011","USGS","07289000",2011-06-28 12:00:00,879000,"A",,,"UTC"
"30012","USGS","07289000",2011-06-28 13:00:00,879000,"A",,,"UTC"
"30013","USGS","07289000",2011-06-28 14:00:00,880000,"A",,,"UTC"
"30014","USGS","07289000",2011-06-28 15:00:00,880000,"A",,,"UTC"
"30015","USGS","07289000",2011-06-28 16:00:00,879000,"A",,,"UTC"
"30016","USGS","07289000",2011-06-28 17:00:00,882000,"A",,,"UTC"
"30017","USGS","07289000",2011-06-28 18:00:00,885000,"A",,,"UTC"
"30018","USGS","07289000",2011-06-28 19:00:00,880000,"A",,,"UTC"
"30019","USGS","07289000",2011-06-28 20:00:00,882000,"A",,,"UTC"
"30020","USGS","07289000",2011-06-28 21:00:00,883000,"A",,,"UTC"
"30021","USGS","07289000",2011-06-28 22:00:00,885000,"A",,,"UTC"
"30022","USGS","07289000",2011-06-28 23:00:00,886000,"A",,,"UTC"
"30023","USGS","07289000",2011-06-29 00:00:00,887000,"A",,,"UTC"
"30024","USGS","07289000",2011-06-29 01:00:00,888000,"A",,,"UTC"
"30025","USGS","07289000",2011-06-29 02:00:00,890000,"A",,,"UTC"
"30026","USGS","07289000",2011-06-29 03:00:00,889000,"A",,,"UTC"
"30027","USGS","07289000",2011-06-29 04:00:00,887000,"A",,,"UTC"
"30028","USGS","07289000",2011-06-29 05:00:00,891000,"A",,,"UTC"
"30029","USGS","07289000",2011-06-29 06:00:00,891000,"A",,,"UTC"
"30030","USGS","07289000",2011-06-29 07:00:00,891000,"A",,,"UTC"
"30031","USGS","07289000",2011-06-29 08:00:00,891000,"A",,,"UTC"
"30032","USGS","07289000",2011-06-29 09:00:00,895000,"A",,,"UTC"
"30033","USGS","07289000",2011-06-29 10:00:00,892000,"A",,,"UTC"
"30034","USGS","07289000",2011-06-29 11:00:00,892000,"A",,,"UTC"
"30035","USGS","07289000",2011-06-29 12:00:00,893000,"A",,,"UTC"
"30036","USGS","07289000",2011-06-29 13:00:00,895000,"A",,,"UTC"
"30037","USGS","07289000",2011-06-29 14:00:00,892000,"A",,,"UTC"
"30038","USGS","07289000",2011-06-29 15:00:00,895000,"A",,,"UTC"
"30039","USGS","07289000",2011-06-29 16:00:00,896000,"A",,,"UTC"
"30040","USGS","07289000",2011-06-29 17:00:00,897000,"A",,,"UTC"
"30041","USGS","07289000",2011-06-29 18:00:00,897000,"A",,,"UTC"
"30042","USGS","07289000",2011-06-29 19:00:00,897000,"A",,,"UTC"
"30043","USGS","07289000",2011-06-29 20:00:00,893000,"A",,,"UTC"
"30044","USGS","07289000",2011-06-29 21:00:00,896000,"A",,,"UTC"
"30045","USGS","07289000",2011-06-29 22:00:00,897000,"A",,,"UTC"
"30046","USGS","07289000",2011-06-29 23:00:00,898000,"A",,,"UTC"
"30047","USGS","07289000",2011-06-30 00:00:00,899000,"A",,,"UTC"
"30048","USGS","07289000",2011-06-30 01:00:00,9e+05,"A",,,"UTC"
"30049","USGS","07289000",2011-06-30 02:00:00,9e+05,"A",,,"UTC"
"30050","USGS","07289000",2011-06-30 03:00:00,904000,"A",,,"UTC"
"30051","USGS","07289000",2011-06-30 04:00:00,902000,"A",,,"UTC"
"30052","USGS","07289000",2011-06-30 05:00:00,905000,"A",,,"UTC"
"30053","USGS","07289000",2011-06-30 06:00:00,905000,"A",,,"UTC"
"30054","USGS","07289000",2011-06-30 07:00:00,906000,"A",,,"UTC"
"30055","USGS","07289000",2011-06-30 08:00:00,906000,"A",,,"UTC"
"30056","USGS","07289000",2011-06-30 09:00:00,905000,"A",,,"UTC"
"30057","USGS","07289000",2011-06-30 10:00:00,907000,"A",,,"UTC"
"30058","USGS","07289000",2011-06-30 11:00:00,907000,"A",,,"UTC"
"30059","USGS","07289000",2011-06-30 12:00:00,909000,"A",,,"UTC"
"30060","USGS","07289000",2011-06-30 13:00:00,908000,"A",,,"UTC"
"30061","USGS","07289000",2011-06-30 14:00:00,910000,"A",,,"UTC"
"30062","USGS","07289000",2011-06-30 15:00:00,906000,"A",,,"UTC"
"30063","USGS","07289000",2011-06-30 16:00:00,907000,"A",,,"UTC"
"30064","USGS","07289000",2011-06-30 17:00:00,909000,"A",,,"UTC"
"30065","USGS","07289000",2011-06-30 18:00:00,909000,"A",,,"UTC"
"30066","USGS","07289000",2011-06-30 19:00:00,910000,"A",,,"UTC"
"30067","USGS","07289000",2011-06-30 20:00:00,910000,"A",,,"UTC"
"30068","USGS","07289000",2011-06-30 21:00:00,912000,"A",,,"UTC"
"30069","USGS","07289000",2011-06-30 22:00:00,914000,"A",,,"UTC"
"30070","USGS","07289000",2011-06-30 23:00:00,913000,"A",,,"UTC"
