DateTime,0
2018-10-12 13:21:10+00:00,21500.0
2018-10-12 15:01:02+00:00,
2018-10-12 17:54:48+00:00,24900.0
2018-10-12 19:17:04+00:00,25800.0
2018-10-12 21:12:23+00:00,25800.0
2018-10-13 12:02:16+00:00,6080.0
2018-10-13 13:22:32+00:00,4460.0
